Date,Hour,EGS Energy (MWh),Default Energy (MWh), Total Energy (MWh)
4/15/09,11,2.54863,1420.34108,1422.88971
4/15/09,12,2.49989,1475.48807,1477.98796
4/15/09,13,2.48205,1489.50513,1491.98718
4/15/09,14,2.44668,1442.13959,1444.58627
4/15/09,15,2.44729,1392.63873,1395.08602
4/15/09,16,2.60255,1486.06233,1488.66488
4/15/09,17,2.95266,1573.77684,1576.7295
4/15/09,18,3.35079,1810.24591,1813.5967
4/15/09,19,3.59463,2020.52747,2024.1221
4/15/09,20,3.72785,2091.96748,2095.69533
4/15/09,21,3.71695,2076.83616,2080.55311
4/15/09,22,3.67256,2061.49189,2065.16445
4/15/09,23,3.18383,1847.74794,1850.93177
4/15/09,24,2.66024,1503.59156,1506.2518
4/16/09,1,2.24287,1314.66604,1316.90891
4/16/09,2,2.14379,1236.98685,1239.13064
4/16/09,3,1.984,1182.568,1184.552
4/16/09,4,2.07021,1207.00513,1209.07534
4/16/09,5,1.9813,1212.07858,1214.05988
4/16/09,6,2.2953,1383.16461,1385.45991
4/16/09,7,2.71206,1683.16214,1685.8742
4/16/09,8,2.8738,1776.42563,1779.29943
4/16/09,9,2.61418,1579.06549,1581.67967
4/16/09,10,2.40007,1390.73789,1393.13796
4/16/09,11,2.28906,1290.62415,1292.91321
4/16/09,12,2.24022,1277.94694,1280.18716
4/16/09,13,2.24539,1228.8543,1231.09969
4/16/09,14,2.1184,1177.57784,1179.69624
4/16/09,15,2.08017,1105.02122,1107.10139
4/16/09,16,2.14661,1140.91154,1143.05815
4/16/09,17,2.35323,1240.68462,1243.03785
4/16/09,18,2.57633,1358.52199,1361.09832
4/16/09,19,2.67497,1443.396,1446.07097
4/16/09,20,2.76621,1483.15463,1485.92084
4/16/09,21,3.1733,1756.48615,1759.65945
4/16/09,22,3.23056,1772.90044,1776.131
4/16/09,23,2.86165,1580.14928,1583.01093
4/16/09,24,2.40579,1339.63464,1342.04043
4/17/09,1,2.03766,1095.81685,1097.85451
4/17/09,2,1.87156,1062.7252,1064.59676
4/17/09,3,1.79702,1013.84583,1015.64285
4/17/09,4,1.75961,982.49942,984.25903
4/17/09,5,1.81112,1031.48582,1033.29694
4/17/09,6,2.03026,1162.07202,1164.10228
4/17/09,7,2.53507,1473.55595,1476.09102
4/17/09,8,2.78341,1640.91257,1643.69598
4/17/09,9,2.40313,1394.62299,1397.02612
4/17/09,10,2.26303,1267.45705,1269.72008
4/17/09,11,2.0835,1174.39635,1176.47985
4/17/09,12,2.14011,1195.41911,1197.55922
4/17/09,13,2.09141,1159.24538,1161.33679
4/17/09,14,2.08788,1107.24246,1109.33034
4/17/09,15,1.98249,1041.3929,1043.37539
4/17/09,16,2.04316,1094.09114,1096.1343
4/17/09,17,2.18681,1145.75562,1147.94243
4/17/09,18,2.33049,1271.79724,1274.12773
4/17/09,19,2.37338,1255.2396,1257.61298
4/17/09,20,2.4965,1309.09382,1311.59032
4/17/09,21,2.79778,1468.80456,1471.60234
4/17/09,22,2.7826,1485.12177,1487.90437
4/17/09,23,2.58521,1397.10566,1399.69087
4/17/09,24,2.24851,1192.88249,1195.131
4/18/09,1,1.89937,1016.83103,1018.7304
4/18/09,2,1.75814,935.68833,937.44647
4/18/09,3,1.6693,857.08832,858.75762
4/18/09,4,1.624,864.77488,866.39888
4/18/09,5,1.63593,855.54422,857.18015
4/18/09,6,1.65648,892.81264,894.46912
4/18/09,7,1.79783,974.78974,976.58757
4/18/09,8,2.1229,1185.13657,1187.25947
4/18/09,9,2.23094,1271.62622,1273.85716
4/18/09,10,2.40889,1340.73431,1343.1432
4/18/09,11,2.41441,1337.31883,1339.73324
4/18/09,12,2.4393,1364.58398,1367.02328
4/18/09,13,2.37248,1297.68635,1300.05883
4/18/09,14,2.41466,1307.82638,1310.24104
4/18/09,15,2.37667,1253.23511,1255.61178
4/18/09,16,2.38875,1276.55641,1278.94516
4/18/09,17,2.39495,1279.1558,1281.55075
4/18/09,18,2.47636,1328.54841,1331.02477
4/18/09,19,2.45396,1325.87753,1328.33149
4/18/09,20,2.53546,1387.51435,1390.04981
4/18/09,21,2.73003,1462.68711,1465.41714
4/18/09,22,2.78344,1480.91109,1483.69453
4/18/09,23,2.54098,1327.41573,1329.95671
4/18/09,24,2.23228,1171.639,1173.87128
4/19/09,1,1.95793,1030.36042,1032.31835
4/19/09,2,1.75631,912.33592,914.09223
4/19/09,3,1.6624,855.65914,857.32154
4/19/09,4,1.5738,937.47617,939.04997
4/19/09,5,1.50673,792.7034,794.21013
4/19/09,6,1.52933,849.84806,851.37739
4/19/09,7,1.62036,843.97417,845.59453
4/19/09,8,1.78735,986.94795,988.7353
4/19/09,9,2.15311,1190.38853,1192.54164
4/19/09,10,2.35643,1346.26631,1348.62274
4/19/09,11,2.48525,1443.89108,1446.37633
4/19/09,12,2.66628,1450.53709,1453.20337
4/19/09,13,2.68061,1472.24825,1474.92886
4/19/09,14,2.66627,1419.18108,1421.84735
4/19/09,15,2.68841,1414.15281,1416.84122
4/19/09,16,2.63266,1380.5704,1383.20306
4/19/09,17,2.61373,1432.26247,1434.8762
4/19/09,18,2.76582,1496.55664,1499.32246
4/19/09,19,2.92279,1618.06355,1620.98634
4/19/09,20,3.21822,1772.27422,1775.49244
4/19/09,21,3.45318,1878.98176,1882.43494
4/19/09,22,3.17035,1733.9323,1737.10265
4/19/09,23,2.89868,1549.93622,1552.8349
4/19/09,24,2.3116,1259.02433,1261.33593
4/20/09,1,1.87769,1021.52994,1023.40763
4/20/09,2,1.75188,988.64314,990.39502
4/20/09,3,1.67876,938.93593,940.61469
4/20/09,4,1.64852,919.63166,921.28018
4/20/09,5,1.6492,900.86582,902.51502
4/20/09,6,1.868,1038.62244,1040.49044
4/20/09,7,2.35656,1345.17156,1347.52812
4/20/09,8,2.59302,1520.4225,1523.01552
4/20/09,9,2.51727,1478.6683,1481.18557
4/20/09,10,2.40846,1397.47337,1399.88183
4/20/09,11,2.41872,1373.56073,1375.97945
4/20/09,12,2.43475,1381.50182,1383.93657
4/20/09,13,2.49634,1407.35813,1409.85447
4/20/09,14,2.44694,1385.66709,1388.11403
4/20/09,15,2.43929,1325.94099,1328.38028
4/20/09,16,2.64821,1461.16889,1463.8171
4/20/09,17,2.93764,1600.94858,1603.88622
4/20/09,18,3.31787,1795.37513,1798.693
4/20/09,19,3.49864,1915.72423,1919.22287
4/20/09,20,3.51035,1968.43605,1971.9464
4/20/09,21,3.56332,1970.87218,1974.4355
4/20/09,22,3.38363,1920.10641,1923.49004
4/20/09,23,2.91361,1631.1156,1634.02921
4/20/09,24,2.45941,1336.73393,1339.19334
4/21/09,1,2.01705,1115.45435,1117.4714
4/21/09,2,1.80236,968.22423,970.02659
4/21/09,3,1.71998,934.62659,936.34657
4/21/09,4,1.68647,933.46715,935.15362
4/21/09,5,1.65531,921.98072,923.63603
4/21/09,6,1.8327,1043.84025,1045.67295
4/21/09,7,2.33493,1387.80886,1390.14379
4/21/09,8,2.61862,1587.09432,1589.71294
4/21/09,9,2.35791,1424.22481,1426.58272
4/21/09,10,2.30733,1349.49733,1351.80466
4/21/09,11,2.21348,1256.63025,1258.84373
4/21/09,12,2.16151,1223.83,1225.99151
4/21/09,13,2.1267,1190.95906,1193.08576
4/21/09,14,2.09073,1170.30104,1172.39177
4/21/09,15,2.04303,1093.65916,1095.70219
4/21/09,16,2.08714,1163.55422,1165.64136
4/21/09,17,2.25758,1189.75034,1192.00792
4/21/09,18,2.46272,1305.36952,1307.83224
4/21/09,19,2.53538,1364.46031,1366.99569
4/21/09,20,2.72124,1481.28017,1484.00141
4/21/09,21,2.96592,1613.48908,1616.455
4/21/09,22,2.9075,1578.27447,1581.18197
4/21/09,23,2.66909,1451.25523,1453.92432
4/21/09,24,2.25049,1220.99824,1223.24873
4/22/09,1,1.83473,1013.31543,1015.15016
4/22/09,2,1.65681,910.24785,911.90466
4/22/09,3,1.56657,857.87065,859.43722
4/22/09,4,1.55937,925.80178,927.36115
4/22/09,5,1.55018,870.75234,872.30252
4/22/09,6,1.69812,975.85695,977.55507
4/22/09,7,2.16507,1355.99695,1358.16202
4/22/09,8,2.47739,1511.33871,1513.8161
4/22/09,9,2.25777,1379.12853,1381.3863
4/22/09,10,2.24892,1328.83383,1331.08275
4/22/09,11,2.1527,1233.51212,1235.66482
4/22/09,12,2.13562,1220.43757,1222.57319
4/22/09,13,2.17557,1222.4869,1224.66247
4/22/09,14,2.13338,1195.52336,1197.65674
4/22/09,15,2.03879,1139.34821,1141.387
4/22/09,16,2.1275,1172.13743,1174.26493
4/22/09,17,2.38958,1300.80559,1303.19517
4/22/09,18,2.77633,1497.67758,1500.45391
4/22/09,19,2.99876,1660.07972,1663.07848
4/22/09,20,3.19732,1774.28768,1777.485
4/22/09,21,3.32482,1875.09581,1878.42063
4/22/09,22,3.2618,1829.94759,1833.20939
4/22/09,23,2.80568,1574.42835,1577.23403
4/22/09,24,2.36662,1339.22199,1341.58861
4/23/09,1,2.02015,1148.55237,1150.57252
4/23/09,2,1.83632,1042.03556,1043.87188
4/23/09,3,1.73125,992.47023,994.20148
4/23/09,4,1.71903,1001.4489,1003.16793
4/23/09,5,1.7152,1030.34958,1032.06478
4/23/09,6,1.89185,1158.46383,1160.35568
4/23/09,7,2.36847,1467.11984,1469.48831
4/23/09,8,2.58837,1598.3864,1600.97477
4/23/09,9,2.36944,1456.83889,1459.20833
4/23/09,10,2.23968,1320.86418,1323.10386
4/23/09,11,2.17299,1246.50108,1248.67407
4/23/09,12,2.14362,1226.29147,1228.43509
4/23/09,13,2.09725,1186.336,1188.43325
4/23/09,14,2.04279,1141.10155,1143.14434
4/23/09,15,1.99045,1087.03808,1089.02853
4/23/09,16,2.09978,1134.81206,1136.91184
4/23/09,17,2.37706,1329.04971,1331.42677
4/23/09,18,2.5737,1415.05825,1417.63195
4/23/09,19,2.73005,1531.35378,1534.08383
4/23/09,20,2.77682,1534.05127,1536.82809
4/23/09,21,3.09154,1740.96244,1744.05398
4/23/09,22,3.01986,1698.76001,1701.77987
4/23/09,23,2.76358,1516.21851,1518.98209
4/23/09,24,2.35775,1290.69972,1293.05747
4/24/09,1,1.95684,1081.77576,1083.7326
4/24/09,2,1.84557,1047.90208,1049.74765
4/24/09,3,1.74345,996.39424,998.13769
4/24/09,4,1.72621,972.62513,974.35134
4/24/09,5,1.73139,1001.30868,1003.04007
4/24/09,6,1.87467,1097.25486,1099.12953
4/24/09,7,2.37816,1409.87889,1412.25705
4/24/09,8,2.50829,1478.68637,1481.19466
4/24/09,9,2.28382,1329.60395,1331.88777
4/24/09,10,2.0304,1149.77076,1151.80116
4/24/09,11,2.06054,1161.13046,1163.191
4/24/09,12,1.94868,1090.99292,1092.9416
4/24/09,13,1.98675,1069.21304,1071.19979
4/24/09,14,1.97087,1081.39025,1083.36112
4/24/09,15,1.94222,1057.70442,1059.64664
4/24/09,16,2.04725,1113.66659,1115.71384
4/24/09,17,2.14539,1168.07253,1170.21792
4/24/09,18,2.37354,1275.02437,1277.39791
4/24/09,19,2.38615,1283.78064,1286.16679
4/24/09,20,2.40834,1287.73792,1290.14626
4/24/09,21,2.65229,1450.54208,1453.19437
4/24/09,22,2.66036,1480.28102,1482.94138
4/24/09,23,2.4211,1324.92871,1327.34981
4/24/09,24,2.15978,1168.37117,1170.53095
4/25/09,1,1.83993,1012.57242,1014.41235
4/25/09,2,1.6365,889.94041,891.57691
4/25/09,3,1.56855,850.25398,851.82253
4/25/09,4,1.50496,823.56161,825.06657
4/25/09,5,1.4847,809.85585,811.34055
4/25/09,6,1.45843,807.19623,808.65466
4/25/09,7,1.60084,895.54737,897.14821
4/25/09,8,1.94676,1057.227,1059.17376
4/25/09,9,2.11098,1213.74701,1215.85799
4/25/09,10,2.22953,1276.9838,1279.21333
4/25/09,11,2.31814,1300.33559,1302.65373
4/25/09,12,2.4235,1340.86846,1343.29196
4/25/09,13,2.51087,1390.14497,1392.65584
4/25/09,14,2.70371,1431.83783,1434.54154
4/25/09,15,2.78721,1505.64174,1508.42895
4/25/09,16,2.85088,1544.72562,1547.5765
4/25/09,17,2.9079,1601.15386,1604.06176
4/25/09,18,3.01717,1636.73083,1639.748
4/25/09,19,2.96702,1612.01396,1614.98098
4/25/09,20,3.15522,1741.76175,1744.91697
4/25/09,21,3.16565,1749.13785,1752.3035
4/25/09,22,3.0904,1691.26182,1694.35222
4/25/09,23,2.86916,1557.9237,1560.79286
4/25/09,24,2.54468,1373.98041,1376.52509
4/26/09,1,2.30276,1230.46511,1232.76787
4/26/09,2,2.04391,1084.24189,1086.2858
4/26/09,3,1.88843,987.21103,989.09946
4/26/09,4,1.77658,934.07589,935.85247
4/26/09,5,1.60286,845.54168,847.14454
4/26/09,6,1.60481,838.05682,839.66163
4/26/09,7,1.65094,883.47953,885.13047
4/26/09,8,1.94266,1075.84028,1077.78294
4/26/09,9,2.43398,1317.75554,1320.18952
4/26/09,10,2.79678,1539.35155,1542.14833
4/26/09,11,3.15769,1744.03646,1747.19415
4/26/09,12,3.42395,1837.39879,1840.82274
4/26/09,13,3.5178,1916.6888,1920.2066
4/26/09,14,3.63784,1961.89639,1965.53423
4/26/09,15,3.78543,2047.43374,2051.21917
4/26/09,16,3.89309,2078.59835,2082.49144
4/26/09,17,3.97639,2098.16602,2102.14241
4/26/09,18,4.1595,2215.58469,2219.74419
4/26/09,19,4.22519,2239.62603,2243.85122
4/26/09,20,4.09913,2253.81645,2257.91558
4/26/09,21,4.36625,2365.26088,2369.62713
4/26/09,22,4.33975,2377.82834,2382.16809
4/26/09,23,3.8889,2093.16994,2097.05884
4/26/09,24,3.36066,1793.75363,1797.11429
4/27/09,1,2.69489,1429.77262,1432.46751
4/27/09,2,2.39794,1256.40919,1258.80713
4/27/09,3,2.1446,1123.86893,1126.01353
4/27/09,4,2.13243,1109.59165,1111.72408
4/27/09,5,1.98113,1026.08013,1028.06126
4/27/09,6,2.09788,1097.80634,1099.90422
4/27/09,7,2.3287,1267.32674,1269.65544
4/27/09,8,2.59231,1431.58829,1434.1806
4/27/09,9,2.61598,1432.79795,1435.41393
4/27/09,10,2.69579,1453.0372,1455.73299
4/27/09,11,2.99303,1615.91089,1618.90392
4/27/09,12,3.16736,1709.42988,1712.59724
4/27/09,13,3.41491,1847.05428,1850.46919
4/27/09,14,3.64628,1951.57132,1955.2176
4/27/09,15,3.75852,2025.74031,2029.49883
4/27/09,16,4.12647,2228.0141,2232.14057
4/27/09,17,4.31365,2313.35602,2317.66967
4/27/09,18,4.6119,2488.30959,2492.92149
4/27/09,19,4.68654,2530.077,2534.76354
4/27/09,20,4.49864,2440.5222,2445.02084
4/27/09,21,4.70816,2558.73508,2563.44324
4/27/09,22,4.64843,2527.35055,2531.99898
4/27/09,23,4.13303,2238.90474,2243.03777
4/27/09,24,3.59905,1931.50761,1935.10666
4/28/09,1,2.86392,1503.30918,1506.1731
4/28/09,2,2.59723,1347.33453,1349.93176
4/28/09,3,2.24386,1172.71017,1174.95403
4/28/09,4,2.11424,1099.84547,1101.95971
4/28/09,5,2.03327,1062.55057,1064.58384
4/28/09,6,2.02112,1062.25752,1064.27864
4/28/09,7,2.29216,1298.42159,1300.71375
4/28/09,8,2.62643,1473.4046,1476.03103
4/28/09,9,2.57402,1402.29639,1404.87041
4/28/09,10,2.61141,1425.48023,1428.09164
4/28/09,11,2.80509,1516.25449,1519.05958
4/28/09,12,3.02364,1619.20242,1622.22606
4/28/09,13,3.097,1651.89562,1654.99262
4/28/09,14,3.28091,1746.7376,1750.01851
4/28/09,15,3.41958,1806.71914,1810.13872
4/28/09,16,3.57167,1916.38647,1919.95814
4/28/09,17,3.89099,2071.7499,2075.64089
4/28/09,18,4.14151,2213.61716,2217.75867
4/28/09,19,4.04517,2192.84908,2196.89425
4/28/09,20,4.05724,2196.79748,2200.85472
4/28/09,21,4.00382,2172.12269,2176.12651
4/28/09,22,4.11491,2218.26781,2222.38272
4/28/09,23,3.61789,1951.57157,1955.18946
4/28/09,24,3.11399,1658.1936,1661.30759
4/29/09,1,2.56296,1348.4186,1350.98156
4/29/09,2,2.26523,1179.72771,1181.99294
4/29/09,3,2.05823,1078.06071,1080.11894
4/29/09,4,1.93332,1007.92372,1009.85704
4/29/09,5,1.82744,957.13651,958.96395
4/29/09,6,1.7167,934.25989,935.97659
4/29/09,7,2.11634,1241.26383,1243.38017
4/29/09,8,2.39832,1423.6461,1426.04442
4/29/09,9,2.2357,1374.10088,1376.33658
4/29/09,10,2.19692,1307.09457,1309.29149
4/29/09,11,2.11087,1218.949,1221.05987
4/29/09,12,2.10704,1231.03127,1233.13831
4/29/09,13,2.10461,1198.93202,1201.03663
4/29/09,14,2.08745,1187.94754,1190.03499
4/29/09,15,2.055,1130.66691,1132.72191
4/29/09,16,2.15537,1173.99746,1176.15283
4/29/09,17,2.46499,1387.60011,1390.0651
4/29/09,18,2.63181,1457.91001,1460.54182
4/29/09,19,2.74363,1549.90087,1552.6445
4/29/09,20,2.76744,1567.25141,1570.01885
4/29/09,21,2.99226,1688.02007,1691.01233
4/29/09,22,2.91764,1625.24729,1628.16493
4/29/09,23,2.55893,1442.23264,1444.79157
4/29/09,24,2.16244,1220.42905,1222.59149
4/30/09,1,1.81033,1054.59919,1056.40952
4/30/09,2,1.6396,950.31638,951.95598
4/30/09,3,1.54515,853.52961,855.07476
4/30/09,4,1.49043,838.86107,840.3515
4/30/09,5,1.46307,828.275,829.73807
4/30/09,6,1.61187,932.85829,934.47016
4/30/09,7,2.05785,1242.92792,1244.98577
4/30/09,8,2.3286,1435.44011,1437.76871
4/30/09,9,2.15297,1323.05613,1325.2091
4/30/09,10,2.12524,1264.39685,1266.52209
4/30/09,11,2.01624,1179.42422,1181.44046
4/30/09,12,2.10154,1183.75154,1185.85308
4/30/09,13,1.97371,1075.1496,1077.12331
4/30/09,14,2.0213,1117.14211,1119.16341
4/30/09,15,1.90474,1049.32842,1051.23316
4/30/09,16,1.98945,1082.56573,1084.55518
4/30/09,17,2.23536,1197.37191,1199.60727
4/30/09,18,2.45495,1322.58592,1325.04087
4/30/09,19,2.56389,1396.00391,1398.5678
4/30/09,20,2.69381,1480.03283,1482.72664
4/30/09,21,2.95269,1647.11449,1650.06718
4/30/09,22,2.86097,1579.32818,1582.18915
4/30/09,23,2.54952,1443.4667,1446.01622
4/30/09,24,2.18727,1208.69058,1210.87785
5/1/09,1,1.87567,1021.64551,1023.52118
5/1/09,2,1.64719,890.07738,891.72457
5/1/09,3,1.56232,834.00862,835.57094
5/1/09,4,1.56673,817.73397,819.3007
5/1/09,5,1.53942,807.98127,809.52069
5/1/09,6,1.62444,857.38547,859.00991
5/1/09,7,2.05574,1191.97767,1194.03341
5/1/09,8,2.35442,1372.96212,1375.31654
5/1/09,9,2.24841,1297.40634,1299.65475
5/1/09,10,2.12355,1266.34763,1268.47118
5/1/09,11,2.08608,1148.34486,1150.43094
5/1/09,12,2.15871,1198.62608,1200.78479
5/1/09,13,2.05919,1135.36245,1137.42164
5/1/09,14,2.14607,1182.11201,1184.25808
5/1/09,15,2.09215,1146.58026,1148.67241
5/1/09,16,2.14925,1180.88782,1183.03707
5/1/09,17,2.32618,1251.79967,1254.12585
5/1/09,18,2.46963,1382.8767,1385.34633
5/1/09,19,2.50182,1357.30483,1359.80665
5/1/09,20,2.67232,1449.30412,1451.97644
5/1/09,21,2.91866,1593.95273,1596.87139
5/1/09,22,2.86674,1552.08429,1554.95103
5/1/09,23,2.6384,1424.71181,1427.35021
5/1/09,24,2.29122,1258.30985,1260.60107
5/2/09,1,2.03982,1091.11059,1093.15041
5/2/09,2,1.84551,978.0958,979.94131
5/2/09,3,1.77808,945.33402,947.1121
5/2/09,4,1.73044,897.48045,899.21089
5/2/09,5,1.69362,886.45879,888.15241
5/2/09,6,1.58201,841.81578,843.39779
5/2/09,7,1.71421,917.65628,919.37049
5/2/09,8,1.9201,1050.69283,1052.61293
5/2/09,9,2.1819,1267.95997,1270.14187
5/2/09,10,2.28316,1314.33052,1316.61368
5/2/09,11,2.46202,1440.01613,1442.47815
5/2/09,12,2.41945,1395.5427,1397.96215
5/2/09,13,2.41156,1395.05538,1397.46694
5/2/09,14,2.42876,1374.10513,1376.53389
5/2/09,15,2.33608,1342.09235,1344.42843
5/2/09,16,2.34111,1309.05314,1311.39425
5/2/09,17,2.39627,1334.26966,1336.66593
5/2/09,18,2.60067,1402.41887,1405.01954
5/2/09,19,2.68322,1429.47998,1432.1632
5/2/09,20,2.65339,1448.31299,1450.96638
5/2/09,21,2.77352,1532.5012,1535.27472
5/2/09,22,2.8382,1545.45228,1548.29048
5/2/09,23,2.61658,1420.77775,1423.39433
5/2/09,24,2.29181,1249.88332,1252.17513
5/3/09,1,1.96448,1061.37402,1063.3385
5/3/09,2,1.74827,927.9978,929.74607
5/3/09,3,1.66467,879.52062,881.18529
5/3/09,4,1.61422,863.19526,864.80948
5/3/09,5,1.57721,837.81045,839.38766
5/3/09,6,1.57234,841.09955,842.67189
5/3/09,7,1.59663,872.94936,874.54599
5/3/09,8,1.7594,996.52169,998.28109
5/3/09,9,2.13553,1212.2276,1214.36313
5/3/09,10,2.35016,1393.08834,1395.4385
5/3/09,11,2.56878,1489.23804,1491.80682
5/3/09,12,2.75639,1618.40706,1621.16345
5/3/09,13,2.82538,1608.11671,1610.94209
5/3/09,14,2.88636,1632.23925,1635.12561
5/3/09,15,2.7485,1533.45641,1536.20491
5/3/09,16,2.86499,1608.5307,1611.39569
5/3/09,17,2.93106,1628.25635,1631.18741
5/3/09,18,2.96666,1648.91801,1651.88467
5/3/09,19,3.05845,1739.08446,1742.14291
5/3/09,20,3.2047,1813.91073,1817.11543
5/3/09,21,3.35283,1875.23067,1878.5835
5/3/09,22,3.13923,1761.90366,1765.04289
5/3/09,23,2.79404,1553.07972,1555.87376
5/3/09,24,2.26229,1254.9751,1257.23739
5/4/09,1,1.81275,993.61285,995.4256
5/4/09,2,1.71246,899.16429,900.87675
5/4/09,3,1.58474,882.15537,883.74011
5/4/09,4,1.55274,860.70903,862.26177
5/4/09,5,1.56473,849.27158,850.83631
5/4/09,6,1.66548,915.39455,917.06003
5/4/09,7,2.13458,1222.89463,1225.02921
5/4/09,8,2.33958,1365.66499,1368.00457
5/4/09,9,2.25334,1323.98027,1326.23361
5/4/09,10,2.24667,1323.65106,1325.89773
5/4/09,11,2.28552,1327.6572,1329.94272
5/4/09,12,2.27041,1303.31969,1305.5901
5/4/09,13,2.22156,1279.75632,1281.97788
5/4/09,14,2.22738,1281.47249,1283.69987
5/4/09,15,2.21618,1294.81168,1297.02786
5/4/09,16,2.38492,1363.15489,1365.53981
5/4/09,17,2.66669,1490.72836,1493.39505
5/4/09,18,2.83883,1647.16522,1650.00405
5/4/09,19,3.11561,1783.15852,1786.27413
5/4/09,20,3.18744,1851.7208,1854.90824
5/4/09,21,3.30017,1895.46708,1898.76725
5/4/09,22,3.15989,1811.9793,1815.13919
5/4/09,23,2.72029,1555.87055,1558.59084
5/4/09,24,2.31118,1282.35925,1284.67043
5/5/09,1,1.9226,1078.96003,1080.88263
5/5/09,2,1.69754,924.69911,926.39665
5/5/09,3,1.63473,900.9868,902.62153
5/5/09,4,1.60084,899.19958,900.80042
5/5/09,5,1.57401,889.55195,891.12596
5/5/09,6,1.71757,992.89326,994.61083
5/5/09,7,2.18546,1319.66464,1321.8501
5/5/09,8,2.46608,1520.02671,1522.49279
5/5/09,9,2.27607,1398.17952,1400.45559
5/5/09,10,2.24452,1333.97949,1336.22401
5/5/09,11,2.12167,1239.36368,1241.48535
5/5/09,12,2.21245,1243.90607,1246.11852
5/5/09,13,2.19643,1228.37658,1230.57301
5/5/09,14,2.11127,1199.47946,1201.59073
5/5/09,15,2.05615,1128.90992,1130.96607
5/5/09,16,2.14803,1188.28062,1190.42865
5/5/09,17,2.47617,1366.51533,1368.9915
5/5/09,18,2.89433,1578.56123,1581.45556
5/5/09,19,3.00449,1660.74304,1663.74753
5/5/09,20,3.08693,1745.01038,1748.09731
5/5/09,21,3.14686,1771.93737,1775.08423
5/5/09,22,3.04722,1693.86246,1696.90968
5/5/09,23,2.70801,1493.87631,1496.58432
5/5/09,24,2.32136,1277.79088,1280.11224
5/6/09,1,1.89657,1053.35018,1055.24675
5/6/09,2,1.70702,943.12056,944.82758
5/6/09,3,1.61452,889.16747,890.78199
5/6/09,4,1.58628,890.31318,891.89946
5/6/09,5,1.52367,847.66498,849.18865
5/6/09,6,1.70186,983.24485,984.94671
5/6/09,7,2.16018,1303.74033,1305.90051
5/6/09,8,2.38923,1415.83707,1418.2263
5/6/09,9,2.30109,1370.0326,1372.33369
5/6/09,10,2.19005,1291.86399,1294.05404
5/6/09,11,2.12839,1247.04841,1249.1768
5/6/09,12,2.09885,1168.14955,1170.2484
5/6/09,13,2.02729,1100.78961,1102.8169
5/6/09,14,2.00184,1070.19073,1072.19257
5/6/09,15,1.95116,1071.8107,1073.76186
5/6/09,16,2.11958,1198.46521,1200.58479
5/6/09,17,2.30253,1229.31524,1231.61777
5/6/09,18,2.50967,1347.6488,1350.15847
5/6/09,19,2.68556,1457.67818,1460.36374
5/6/09,20,2.83169,1551.14847,1553.98016
5/6/09,21,3.05826,1701.36893,1704.42719
5/6/09,22,2.97546,1681.17938,1684.15484
5/6/09,23,2.68554,1480.31947,1483.00501
5/6/09,24,2.28044,1254.31062,1256.59106
5/7/09,1,1.86911,1036.74709,1038.6162
5/7/09,2,1.69368,934.64571,936.33939
5/7/09,3,1.59109,843.5579,845.14899
5/7/09,4,1.53871,832.59966,834.13837
5/7/09,5,1.52875,809.31707,810.84582
5/7/09,6,1.65346,896.65775,898.31121
5/7/09,7,2.0582,1164.2775,1166.3357
5/7/09,8,2.25442,1285.58623,1287.84065
5/7/09,9,2.21641,1241.44031,1243.65672
5/7/09,10,2.0966,1157.98457,1160.08117
5/7/09,11,2.12864,1172.04984,1174.17848
5/7/09,12,2.2121,1192.07288,1194.28498
5/7/09,13,2.18056,1163.32261,1165.50317
5/7/09,14,2.18824,1161.91327,1164.10151
5/7/09,15,1.99072,1095.8472,1097.83792
5/7/09,16,2.17616,1178.61373,1180.78989
5/7/09,17,2.38254,1288.491,1290.87354
5/7/09,18,2.61497,1411.32036,1413.93533
5/7/09,19,2.70517,1474.01708,1476.72225
5/7/09,20,2.74625,1493.92461,1496.67086
5/7/09,21,3.00924,1638.76362,1641.77286
5/7/09,22,3.06102,1652.59385,1655.65487
5/7/09,23,2.72307,1487.08249,1489.80556
5/7/09,24,2.26631,1235.32362,1237.58993
5/8/09,1,1.93228,1032.61589,1034.54817
5/8/09,2,1.81585,935.30816,937.12401
5/8/09,3,1.64138,844.47259,846.11397
5/8/09,4,1.59019,825.9682,827.55839
5/8/09,5,1.60876,850.07018,851.67894
5/8/09,6,1.71714,929.40473,931.12187
5/8/09,7,2.00532,1201.56919,1203.57451
5/8/09,8,2.27703,1356.15842,1358.43545
5/8/09,9,2.23519,1284.18531,1286.4205
5/8/09,10,2.16585,1220.02461,1222.19046
5/8/09,11,2.1058,1168.42763,1170.53343
5/8/09,12,2.1633,1170.7863,1172.9496
5/8/09,13,2.27498,1223.22047,1225.49545
5/8/09,14,2.2606,1196.14573,1198.40633
5/8/09,15,2.28218,1201.22408,1203.50626
5/8/09,16,2.26706,1242.55793,1244.82499
5/8/09,17,2.56027,1343.99603,1346.5563
5/8/09,18,2.76431,1481.48726,1484.25157
5/8/09,19,2.6896,1442.5112,1445.2008
5/8/09,20,2.76428,1493.86178,1496.62606
5/8/09,21,3.00361,1631.81748,1634.82109
5/8/09,22,3.01098,1621.82922,1624.8402
5/8/09,23,2.82948,1519.19713,1522.02661
5/8/09,24,2.47499,1321.78115,1324.25614
